"ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"14076171","JK106185","01/06/2026 04:00:00 PM","077XX S CARPENTER ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0612","006","17","71","08B","1170653","1853580","2026","01/14/2026 03:44:20 PM","41,75370196","-87,650185959","POINT (-87.650185959 41.75370196)"
"14076014","JK106196","01/06/2026 04:00:00 PM","053XX W ALTGELD ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","2515","025","31","19","14","1140392","1916112","2026","01/14/2026 03:44:20 PM","41,925904848","-87,759552594","POINT (-87.759552594 41.925904848)"
"14075968","JK106043","01/06/2026 03:57:00 PM","020XX W ADAMS ST","0560","ASSAULT","SIMPLE","SCHOOL - PUBLIC BUILDING","false","false","1223","012","27","28","08A","1162662","1899079","2026","01/14/2026 03:44:20 PM","41,878726928","-87,678199026","POINT (-87.678199026 41.878726928)"
"14081650","JK112351","01/06/2026 03:54:00 PM","061XX N LINCOLN AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","1711","017","50","13","06","1152804","1941021","2026","01/14/2026 03:44:20 PM","41,994019837","-87,713281946","POINT (-87.713281946 41.994019837)"
"14075838","JK106023","01/06/2026 03:50:00 PM","006XX E 131ST ST","0460","BATTERY","SIMPLE","SIDEWALK","false","false","0533","005","10","54","08B","1183056","1818560","2026","01/14/2026 03:44:20 PM","41,657323369","-87,605817884","POINT (-87.605817884 41.657323369)"
"14077111","JK106550","01/06/2026 03:50:00 PM","047XX N HAMILTON AVE","0820","THEFT","$500 AND UNDER","RESIDENCE - PORCH / HALLWAY","false","false","1911","019","47","4","06","1161270","1931629","2026","01/14/2026 03:44:20 PM","41,96807538","-87,682402925","POINT (-87.682402925 41.96807538)"
"14075976","JK106010","01/06/2026 03:48:00 PM","038XX W CHICAGO AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","1112","011","37","23","06","1150481","1905065","2026","01/14/2026 03:44:20 PM","41,895399589","-87,722769101","POINT (-87.722769101 41.895399589)"
"14076078","JK106029","01/06/2026 03:43:00 PM","072XX S CALUMET AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","true","false","0323","003","6","69","15","1179732","1857051","2026","01/14/2026 03:44:20 PM","41,76302412","-87,616808883","POINT (-87.616808883 41.76302412)"
"14081616","JK112636","01/06/2026 03:42:00 PM","006XX W DIVERSEY PKWY","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","1935","019","43","7","06","1171362","1918847","2026","01/14/2026 03:44:20 PM","41,932784743","-87,645672656","POINT (-87.645672656 41.932784743)"
"14082089","JK113233","01/06/2026 03:40:00 PM","071XX S SOUTH CHICAGO AVE","0460","BATTERY","SIMPLE","SCHOOL - PUBLIC GROUNDS","false","false","0324","003","5","69","08B","1183013","1857906","2026","01/15/2026 03:42:23 PM","41,765294699","-87,604757012","POINT (-87.604757012 41.765294699)"
"14075787","JK105992","01/06/2026 03:40:00 PM","058XX N ELSTON AVE","0560","ASSAULT","SIMPLE","STREET","false","false","1622","016","45","11","08A","1136778","1938378","2026","01/14/2026 03:44:20 PM","41,987070515","-87,772296828","POINT (-87.772296828 41.987070515)"
"14076827","JK107200","01/06/2026 03:40:00 PM","048XX N MELVINA AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","RESIDENCE","false","true","1622","016","45","11","26","1133869","1932072","2026","01/14/2026 03:44:20 PM","41,969818065","-87,783145356","POINT (-87.783145356 41.969818065)"
"14077359","JK107581","01/06/2026 03:32:00 PM","072XX S EUCLID AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0333","003","5","43","07","1190294","1857402","2026","01/14/2026 03:44:20 PM","41,763739346","-87,578086536","POINT (-87.578086536 41.763739346)"
"14078533","JK109109","01/06/2026 03:30:00 PM","019XX S WELLS ST","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","SIDEWALK","false","false","0914","009","11","34","04B","1175005","1891099","2026","01/14/2026 03:44:20 PM","41,856561793","-87,633117317","POINT (-87.633117317 41.856561793)"
"14075812","JK106019","01/06/2026 03:30:00 PM","043XX W HADDON AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","true","1111","011","37","23","08A","1147251","1907311","2026","01/14/2026 03:44:20 PM","41,901625316","-87,734574645","POINT (-87.734574645 41.901625316)"
"14076996","JK107450","01/06/2026 03:27:00 PM","045XX N MALDEN ST","0890","THEFT","FROM BUILDING","APARTMENT","false","false","1913","019","46","3","06","1166725","1930388","2026","01/14/2026 03:44:20 PM","41,964554554","-87,662381073","POINT (-87.662381073 41.964554554)"
"14087592","JK120798","01/06/2026 03:26:00 PM","077XX S SOUTH SHORE DR","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","APARTMENT","false","true","0421","004","7","43","26","1197240","1854764","2026","01/21/2026 03:42:01 PM","41,756330319","-87,552716204","POINT (-87.552716204 41.756330319)"
"14075956","JK105969","01/06/2026 03:25:00 PM","078XX S EXCHANGE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0421","004","7","43","08B","1197041","1853462","2026","01/14/2026 03:44:20 PM","41,752762491","-87,553488733","POINT (-87.553488733 41.752762491)"
"14075840","JK105984","01/06/2026 03:20:00 PM","045XX N MAGNOLIA AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","1913","019","46","3","08B","1167101","1930317","2026","01/14/2026 03:44:20 PM","41,964351639","-87,661000678","POINT (-87.661000678 41.964351639)"
"14076084","JK105980","01/06/2026 03:20:00 PM","076XX S SOUTH SHORE DR","1330","CRIMINAL TRESPASS","TO LAND","APARTMENT","false","true","0421","004","7","43","26","1196798","1855301","2026","01/14/2026 03:44:20 PM","41,757814879","-87,554318187","POINT (-87.554318187 41.757814879)"
"14075820","JK105974","01/06/2026 03:15:00 PM","0000X W RANDOLPH ST","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","RESTAURANT","false","false","0111","001","42","32","11","1175776","1901280","2026","01/14/2026 03:44:20 PM","41,884481813","-87,629981166","POINT (-87.629981166 41.884481813)"
"14075850","JK105996","01/06/2026 03:15:00 PM","120XX S MICHIGAN AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","true","0532","005","9","53","08A","1179015","1824866","2026","01/14/2026 03:44:20 PM","41,674720657","-87,620413624","POINT (-87.620413624 41.674720657)"
"14076099","JK105999","01/06/2026 03:15:00 PM","073XX S STATE ST","0860","THEFT","RETAIL THEFT","GROCERY FOOD STORE","false","false","0323","003","6","69","06","1177554","1856299","2026","01/14/2026 03:44:20 PM","41,761010056","-87,624814287","POINT (-87.624814287 41.761010056)"
"14078735","JK109396","01/06/2026 03:15:00 PM","122XX S EGGLESTON AVE","0583","STALKING","CYBERSTALKING","RESIDENCE","false","true","0523","005","21","53","08A","1175508","1823687","2026","01/14/2026 03:44:20 PM","41,6715642","-87,633284808","POINT (-87.633284808 41.6715642)"
"14089593","JK123444","01/06/2026 03:15:00 PM","049XX N AVERS AVE","0560","ASSAULT","SIMPLE","SCHOOL - PUBLIC GROUNDS","false","false","1712","017","39","14","08A","1149820","1932619","2026","01/24/2026 03:41:03 PM","41,971022998","-87,724478132","POINT (-87.724478132 41.971022998)"
"14076429","JK106614","01/06/2026 03:00:00 PM","050XX S MARSHFIELD AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","0931","009","20","61","06","1166190","1871350","2026","01/14/2026 03:44:20 PM","41,802561203","-87,666035974","POINT (-87.666035974 41.802561203)"
"14078025","JK108544","01/06/2026 03:00:00 PM","032XX W HARRISON ST","1750","OFFENSE INVOLVING CHILDREN","CHILD ABUSE","RESIDENCE","false","true","1134","011","24","27","08B","1154840","1897180","2026","01/14/2026 03:44:20 PM","41,873676128","-87,706970839","POINT (-87.706970839 41.873676128)"
"14075899","JK106051","01/06/2026 03:00:00 PM","038XX W LEXINGTON ST","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","RESIDENCE","false","false","1133","011","24","26","11","1150949","1896424","2026","01/14/2026 03:44:20 PM","41,871678607","-87,721276584","POINT (-87.721276584 41.871678607)"
"14077587","JK108001","01/06/2026 03:00:00 PM","028XX S STEWART AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0914","009","11","34","14","1174132","1885895","2026","01/14/2026 03:44:20 PM","41,842301107","-87,636476667","POINT (-87.636476667 41.842301107)"
"14075831","JK105960","01/06/2026 02:57:00 PM","061XX S DR MARTIN LUTHER KING JR DR","143B","WEAPONS VIOLATION","UNLAWFUL POSSESSION - OTHER FIREARM","SIDEWALK","true","false","0311","003","20","40","15","1179975","1864348","2026","01/14/2026 03:44:20 PM","41,783042271","-87,615695083","POINT (-87.615695083 41.783042271)"
"14075911","JK105953","01/06/2026 02:55:00 PM","033XX W CHICAGO AVE","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","SIDEWALK","true","false","1121","011","27","23","24","1153805","1905131","2026","01/14/2026 03:44:20 PM","41,89551514","-87,710559023","POINT (-87.710559023 41.89551514)"
"14075855","JK105961","01/06/2026 02:53:00 PM","047XX S INDIANA AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","RESIDENCE - YARD (FRONT / BACK)","true","false","0224","002","3","38","15","1178397","1873674","2026","01/14/2026 03:44:20 PM","41,808669685","-87,621197237","POINT (-87.621197237 41.808669685)"
"14075797","JK105929","01/06/2026 02:52:00 PM","066XX S LAFLIN ST","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","SIDEWALK","false","false","0725","007","16","67","15","1167481","1860661","2026","01/14/2026 03:44:20 PM","41,773201693","-87,661607587","POINT (-87.661607587 41.773201693)"
"14075903","JK105977","01/06/2026 02:50:00 PM","066XX N SEELEY AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","2412","024","40","2","14","1161425","1944146","2026","01/14/2026 03:44:20 PM","42,002419265","-87,68148272","POINT (-87.68148272 42.002419265)"
"14076801","JK107220","01/06/2026 02:49:00 PM","013XX W COLUMBIA AVE","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","APARTMENT","false","false","2432","024","49","1","11","1166077","1944933","2026","01/14/2026 03:44:20 PM","42,004480346","-87,664345878","POINT (-87.664345878 42.004480346)"
"14078100","JK107939","01/06/2026 02:45:00 PM","001XX N STATE ST","0820","THEFT","$500 AND UNDER","DEPARTMENT STORE","false","false","0111","001","34","32","06","1176352","1900927","2026","01/14/2026 03:44:20 PM","41,883500187","-87,627876698","POINT (-87.627876698 41.883500187)"
"14075816","JK105945","01/06/2026 02:44:00 PM","001XX N LECLAIRE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1532","015","28","25","08B","1142366","1900288","2026","01/14/2026 03:44:20 PM","41,882445528","-87,752692592","POINT (-87.752692592 41.882445528)"
"14075795","JK105967","01/06/2026 02:43:00 PM","058XX S PEORIA ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","0712","007","16","68","05","1171309","1865969","2026","01/14/2026 03:44:20 PM","41,78768456","-87,64741987","POINT (-87.64741987 41.78768456)"
"14075890","JK105990","01/06/2026 02:42:00 PM","0000X E CHICAGO AVE","1330","CRIMINAL TRESPASS","TO LAND","RESTAURANT","false","false","1833","018","2","8","26","1176802","1905744","2026","01/14/2026 03:44:20 PM","41,896708121","-87,626078488","POINT (-87.626078488 41.896708121)"
"14075799","JK105936","01/06/2026 02:37:00 PM","070XX S INDIANA AVE","1477","WEAPONS VIOLATION","RECKLESS FIREARM DISCHARGE","STREET","false","false","0322","003","6","69","15","1178810","1858410","2026","01/14/2026 03:44:20 PM","41,766774389","-87,620146852","POINT (-87.620146852 41.766774389)"
"14075898","JK105923","01/06/2026 02:36:00 PM","069XX S PRAIRIE AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","true","false","0322","003","6","69","15","1179235","1859232","2026","01/14/2026 03:44:20 PM","41,769020363","-87,618564034","POINT (-87.618564034 41.769020363)"
"14076602","JK106890","01/06/2026 02:35:00 PM","008XX E 100TH ST","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","0511","005","8","50","06","1183891","1838728","2026","01/14/2026 03:44:20 PM","41,712647716","-87,602136147","POINT (-87.602136147 41.712647716)"
"14075777","JK105958","01/06/2026 02:34:00 PM","021XX N ELSTON AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1432","014","32","22","06","1164551","1914302","2026","01/14/2026 03:44:20 PM","41,92046017","-87,67083136","POINT (-87.67083136 41.92046017)"
"14075988","JK105965","01/06/2026 02:30:00 PM","003XX W WOLF POINT PLZ","0810","THEFT","OVER $500","SMALL RETAIL STORE","false","false","1831","018","42","8","06","1173881","1902511","2026","01/14/2026 03:44:20 PM","41,887902159","-87,636903101","POINT (-87.636903101 41.887902159)"
"14077507","JK107863","01/06/2026 02:30:00 PM","055XX S HAMILTON AVE","4386","OTHER OFFENSE","VIOLATION OF CIVIL NO CONTACT ORDER","APARTMENT","false","false","0715","007","15","67","26","1162977","1867786","2026","01/20/2026 03:41:16 PM","41,792848986","-87,677919133","POINT (-87.677919133 41.792848986)"
"14075957","JK105943","01/06/2026 02:30:00 PM","013XX W CHICAGO AVE","0560","ASSAULT","SIMPLE","GOVERNMENT BUILDING / PROPERTY","false","false","1213","012","27","24","08A","1167336","1905474","2026","01/14/2026 03:44:20 PM","41,896176088","-87,660853065","POINT (-87.660853065 41.896176088)"
"14076017","JK106082","01/06/2026 02:23:00 PM","002XX E HURON ST","0880","THEFT","PURSE-SNATCHING","HOSPITAL BUILDING / GROUNDS","false","false","1834","018","2","8","06","1178046","1905133","2026","01/14/2026 03:44:20 PM","41,895003278","-87,62152816","POINT (-87.62152816 41.895003278)"
"14076173","JK105979","01/06/2026 02:23:00 PM","049XX W ADAMS ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1533","015","28","25","08B","1143609","1898880","2026","01/14/2026 03:44:20 PM","41,878558635","-87,748163473","POINT (-87.748163473 41.878558635)"
"14076655","JK106739","01/06/2026 02:20:00 PM","054XX S LAKE PARK AVE","0820","THEFT","$500 AND UNDER","SMALL RETAIL STORE","false","false","0234","002","5","41","06","1187680","1869514","2026","01/14/2026 03:44:20 PM","41,797038232","-87,587282115","POINT (-87.587282115 41.797038232)"
"14076613","JK106869","01/06/2026 02:20:00 PM","063XX S CHAMPLAIN AVE","0498","BATTERY","AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY","APARTMENT","false","true","0312","003","20","42","04B","1181658","1863093","2026","01/14/2026 03:44:20 PM","41,779559723","-87,609563457","POINT (-87.609563457 41.779559723)"
"14075784","JK105915","01/06/2026 02:15:00 PM","001XX N STATE ST","1330","CRIMINAL TRESPASS","TO LAND","COMMERCIAL / BUSINESS OFFICE","false","false","0111","001","34","32","26","1176352","1900918","2026","01/14/2026 03:44:20 PM","41,883475491","-87,627876969","POINT (-87.627876969 41.883475491)"
"14076924","JK107109","01/06/2026 02:13:00 PM","056XX S KIMBARK AVE","0460","BATTERY","SIMPLE","SCHOOL - PUBLIC GROUNDS","false","false","0235","002","5","41","08B","1185626","1867862","2026","01/14/2026 03:44:20 PM","41,792553685","-87,594866308","POINT (-87.594866308 41.792553685)"
"14075959","JK105944","01/06/2026 02:12:00 PM","011XX W JACKSON BLVD","0560","ASSAULT","SIMPLE","STREET","false","false","1232","012","34","28","08A","1168933","1898798","2026","01/14/2026 03:44:20 PM","41,877822179","-87,655181405","POINT (-87.655181405 41.877822179)"
"14076401","JK105892","01/06/2026 02:05:00 PM","046XX S HALSTED ST","1330","CRIMINAL TRESPASS","TO LAND","SMALL RETAIL STORE","false","false","0925","009","15","61","26","1171751","1874027","2026","01/14/2026 03:44:20 PM","41,809786885","-87,645562848","POINT (-87.645562848 41.809786885)"
"14076216","JK106373","01/06/2026 02:05:00 PM","003XX W JACKSON BLVD","0820","THEFT","$500 AND UNDER","RESTAURANT","false","false","0122","001","42","32","06","1174209","1898940","2026","01/14/2026 03:44:20 PM","41,878095808","-87,635805178","POINT (-87.635805178 41.878095808)"
"14075813","JK105938","01/06/2026 02:03:00 PM","080XX S EBERHART AVE","0930","MOTOR VEHICLE THEFT","THEFT / RECOVERY - AUTOMOBILE","STREET","true","false","0631","006","6","44","07","1180968","1851892","2026","01/14/2026 03:44:20 PM","41,748838927","-87,612437207","POINT (-87.612437207 41.748838927)"
"14075731","JK105893","01/06/2026 02:01:00 PM","034XX W DOUGLAS BLVD","2027","NARCOTICS","POSSESS - CRACK","SIDEWALK","true","false","1021","010","24","29","18","1153785","1893080","2026","01/14/2026 03:44:20 PM","41,862446341","-87,710953445","POINT (-87.710953445 41.862446341)"
"14075802","JK106007","01/06/2026 02:00:00 PM","067XX S CHAPPEL AVE","1581","SEX OFFENSE","NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES","APARTMENT","false","false","0331","003","5","43","17","1191036","1860766","2026","01/14/2026 03:44:20 PM","41,772952517","-87,575258319","POINT (-87.575258319 41.772952517)"
"14082084","JK113383","01/06/2026 02:00:00 PM","048XX S TRIPP AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","0815","008","14","57","06","1148844","1872181","2026","01/15/2026 03:42:23 PM","41,805193518","-87,729630528","POINT (-87.729630528 41.805193518)"
"14079203","JK109844","01/06/2026 02:00:00 PM","066XX S ELLIS AVE","0460","BATTERY","SIMPLE","STREET","false","false","0321","003","20","42","08B","1184032","1861120","2026","01/14/2026 03:44:20 PM","41,774090471","-87,600921791","POINT (-87.600921791 41.774090471)"
"14076971","JK107014","01/06/2026 02:00:00 PM","029XX S BONFIELD ST","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","RESIDENCE","false","false","0913","009","11","60","11","1168901","1885633","2026","01/14/2026 03:44:20 PM","41,841697018","-87,655680426","POINT (-87.655680426 41.841697018)"
"14076546","JK106814","01/06/2026 02:00:00 PM","066XX S RHODES AVE","0820","THEFT","$500 AND UNDER","VEHICLE NON-COMMERCIAL","false","true","0321","003","20","42","06","1181043","1861072","2026","01/14/2026 03:44:20 PM","41,774028085","-87,611880258","POINT (-87.611880258 41.774028085)"
"14076772","JK106980","01/06/2026 02:00:00 PM","070XX S OGLESBY AVE","1220","DECEPTIVE PRACTICE","THEFT OF LOST / MISLAID PROPERTY","OTHER (SPECIFY)","false","false","0331","003","5","43","11","1192982","1858869","2026","01/14/2026 03:44:20 PM","41,767699718","-87,568186781","POINT (-87.568186781 41.767699718)"
"14081363","JK112626","01/06/2026 02:00:00 PM","009XX W AINSLIE ST","0810","THEFT","OVER $500","STREET","false","false","2024","020","46","3","06","1169229","1932977","2026","01/14/2026 03:44:20 PM","41,971604673","-87,653099025","POINT (-87.653099025 41.971604673)"
"14075789","JK105909","01/06/2026 02:00:00 PM","049XX N MILWAUKEE AVE","1811","NARCOTICS","POSSESS - CANNABIS 30 GRAMS OR LESS","PARKING LOT / GARAGE (NON RESIDENTIAL)","true","false","1623","016","45","11","18","1139231","1932487","2026","01/14/2026 03:44:20 PM","41,970860678","-87,763418662","POINT (-87.763418662 41.970860678)"
"14077205","JK106191","01/06/2026 02:00:00 PM","048XX N BROADWAY","0870","THEFT","POCKET-PICKING","OTHER (SPECIFY)","false","false","2033","020","46","3","06","1167433","1932608","2026","01/14/2026 03:44:20 PM","41,970631066","-87,659713788","POINT (-87.659713788 41.970631066)"
"14075745","JK105874","01/06/2026 01:52:00 PM","044XX N AUSTIN AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","1622","016","38","15","06","1135547","1928966","2026","01/14/2026 03:44:20 PM","41,961265169","-87,777049343","POINT (-87.777049343 41.961265169)"
"14080198","JK105882","01/06/2026 01:50:00 PM","019XX N CICERO AVE","1330","CRIMINAL TRESPASS","TO LAND","APPLIANCE STORE","false","false","2533","025","36","19","26","1144091","1912424","2026","01/14/2026 03:44:20 PM","41,915715874","-87,74605323","POINT (-87.74605323 41.915715874)"
"14076053","JK105932","01/06/2026 01:50:00 PM","046XX W 59TH ST","0545","ASSAULT","PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY","OTHER (SPECIFY)","false","false","0813","008","13","62","08A","1146457","1864995","2026","01/14/2026 03:44:20 PM","41,785519673","-87,738567526","POINT (-87.738567526 41.785519673)"
"14078111","JK107746","01/06/2026 01:48:00 PM","010XX W 15TH ST","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false","1232","012","25","28","06","1169931","1892930","2026","01/14/2026 03:44:20 PM","41,861698243","-87,651688112","POINT (-87.651688112 41.861698243)"
"14075736","JK105859","01/06/2026 01:41:00 PM","003XX S PULASKI RD","2022","NARCOTICS","POSSESS - COCAINE","STREET","true","false","1132","011","28","26","18","1149788","1897904","2026","01/14/2026 03:44:20 PM","41,875762534","-87,725500634","POINT (-87.725500634 41.875762534)"
"14075801","JK105888","01/06/2026 01:30:00 PM","009XX W WASHINGTON BLVD","1365","CRIMINAL TRESPASS","TO RESIDENCE","APARTMENT","false","false","1224","012","34","28","26","1169981","1900722","2026","01/14/2026 03:44:20 PM","41,883078984","-87,651277292","POINT (-87.651277292 41.883078984)"
"14076091","JK106124","01/06/2026 01:30:00 PM","083XX S BALTIMORE AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","0423","004","7","46","14","1197008","1850072","2026","01/14/2026 03:44:20 PM","41,743460899","-87,553722221","POINT (-87.553722221 41.743460899)"
"14075854","JK106008","01/06/2026 01:30:00 PM","064XX S RHODES AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","0312","003","20","42","06","1181007","1862505","2026","01/14/2026 03:44:20 PM","41,777961205","-87,611968161","POINT (-87.611968161 41.777961205)"
"14076039","JK105890","01/06/2026 01:29:00 PM","087XX S COTTAGE GROVE AVE","0497","BATTERY","AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON","ALLEY","false","true","0632","006","8","44","04B","1183089","1847266","2026","01/14/2026 03:44:20 PM","41,73609565","-87,604808666","POINT (-87.604808666 41.73609565)"
"14083686","JK114322","01/06/2026 01:27:00 PM","076XX S CICERO AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","true","false","0833","008","18","65","06","1145727","1853720","2026","01/27/2026 03:41:24 PM","41,754592961","-87,741528537","POINT (-87.741528537 41.754592961)"
"14076057","JK105855","01/06/2026 01:25:00 PM","073XX S DORCHESTER AVE","0484","BATTERY","PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY","SIDEWALK","true","false","0324","003","8","43","08B","1186813","1856544","2026","01/14/2026 03:44:20 PM","41,761468077","-87,590872116","POINT (-87.590872116 41.761468077)"
"14075955","JK106164","01/06/2026 01:23:00 PM","119XX S YALE AVE","1365","CRIMINAL TRESPASS","TO RESIDENCE","ALLEY","true","false","0522","005","9","53","26","1176759","1825773","2026","01/14/2026 03:44:20 PM","41,677260531","-87,628643754","POINT (-87.628643754 41.677260531)"
"14076397","JK105849","01/06/2026 01:20:00 PM","077XX N ASHLAND AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","2422","024","49","1","08B","1164297","1951140","2026","01/14/2026 03:44:20 PM","42,021550446","-87,670717759","POINT (-87.670717759 42.021550446)"
"14076065","JK106078","01/06/2026 01:19:00 PM","003XX S JEFFERSON ST","0820","THEFT","$500 AND UNDER","RESTAURANT","false","false","0121","001","34","28","06","1172382","1898709","2026","01/14/2026 03:44:20 PM","41,877502477","-87,642520263","POINT (-87.642520263 41.877502477)"
"14075815","JK105824","01/06/2026 01:19:00 PM","0000X S STATE ST","0558","ASSAULT","AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON","DEPARTMENT STORE","true","false","0112","001","34","32","04A","1176392","1900179","2026","01/14/2026 03:44:20 PM","41,881446731","-87,627752399","POINT (-87.627752399 41.881446731)"
"14075769","JK105815","01/06/2026 01:17:00 PM","078XX S UNION AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","STREET","false","true","0621","006","17","71","26","1172991","1852993","2026","01/14/2026 03:44:20 PM","41,752039895","-87,641635327","POINT (-87.641635327 41.752039895)"
"14081479","JK112816","01/06/2026 01:16:00 PM","059XX W GRAND AVE","1110","DECEPTIVE PRACTICE","BOGUS CHECK","COMMERCIAL / BUSINESS OFFICE","false","false","2515","025","36","19","11","1136228","1914089","2026","01/14/2026 03:44:20 PM","41,920428945","-87,774901895","POINT (-87.774901895 41.920428945)"
"14077146","JK107004","01/06/2026 01:15:00 PM","046XX W FOSTER AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1712","017","39","14","06","1144494","1934166","2026","01/14/2026 03:44:20 PM","41,975370278","-87,744023432","POINT (-87.744023432 41.975370278)"
"14076154","JK105868","01/06/2026 01:10:00 PM","031XX S PARNELL AVE","0810","THEFT","OVER $500","STREET","false","false","0915","009","11","60","06","1173139","1884090","2026","01/14/2026 03:44:20 PM","41,837370087","-87,640174122","POINT (-87.640174122 41.837370087)"
"14081014","JK112048","01/06/2026 01:06:00 PM","025XX S HARDING AVE","0810","THEFT","OVER $500","RESIDENCE - YARD (FRONT / BACK)","false","false","1013","010","22","30","06","1150450","1886839","2026","01/14/2026 03:44:20 PM","41,845385963","-87,723358632","POINT (-87.723358632 41.845385963)"
"14075906","JK106096","01/06/2026 01:00:00 PM","057XX W OHIO ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","true","1512","015","29","25","14","1137970","1903398","2026","01/14/2026 03:44:20 PM","41,891060252","-87,768759881","POINT (-87.768759881 41.891060252)"
"14081426","JK112593","01/06/2026 01:00:00 PM","063XX S RACINE AVE","0820","THEFT","$500 AND UNDER","SIDEWALK","false","false","0724","007","16","67","06","1169408","1862744","2026","01/14/2026 03:44:20 PM","41,778876181","-87,654483395","POINT (-87.654483395 41.778876181)"
"14077148","JK107176","01/06/2026 01:00:00 PM","003XX N DEARBORN ST","0870","THEFT","POCKET-PICKING","STREET","false","false","1831","018","42","8","06","1175885","1902564","2026","01/14/2026 03:44:20 PM","41,888002728","-87,629542238","POINT (-87.629542238 41.888002728)"
"14075741","JK105803","01/06/2026 01:00:00 PM","005XX E 103RD ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR / SERVICES","GAS STATION","false","false","0512","005","9","49","11","1181504","1836780","2026","01/14/2026 03:44:20 PM","41,707357446","-87,610937856","POINT (-87.610937856 41.707357446)"
"14075753","JK105829","01/06/2026 01:00:00 PM","078XX S EVANS AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","true","false","0624","006","6","69","14","1182583","1853247","2026","01/14/2026 03:44:20 PM","41,752519908","-87,606477362","POINT (-87.606477362 41.752519908)"
"14075739","JK105842","01/06/2026 01:00:00 PM","021XX E 87TH ST","2093","NARCOTICS","FOUND SUSPECT NARCOTICS","SCHOOL - PUBLIC GROUNDS","true","false","0412","004","8","45","18","1191768","1847705","2026","01/14/2026 03:44:20 PM","41,737094305","-87,572998178","POINT (-87.572998178 41.737094305)"
